timestamp,atr_14,volatility_percent
2025-10-29T14:00:00+00:00,1.336428571428576,0.6681808766704544
2025-10-29T14:15:00+00:00,1.3673979591836785,0.687756744383703
2025-10-29T14:30:00+00:00,1.361155247813416,0.6814294106700455
2025-10-29T14:45:00+00:00,1.3603584443981735,0.680417368277984
2025-10-29T15:00:00+00:00,1.3531899840840198,0.6787670465911013
2025-10-29T15:15:00+00:00,1.3272478423637335,0.6674953944697916
2025-10-29T15:30:00+00:00,1.3574444250520383,0.6865488696399141
2025-10-29T15:45:00+00:00,1.379769823262608,0.7014233253330324
2025-10-29T16:00:00+00:00,1.4140719787438514,0.7241624308618074
2025-10-29T16:15:00+00:00,1.4223525516907194,0.7267282606226851
2025-10-29T16:30:00+00:00,1.4128987979985246,0.7243406121185915
2025-10-29T16:45:00+00:00,1.3698345981414872,0.7017595277364177
2025-10-29T17:00:00+00:00,1.3398464125599516,0.6855538336880637
2025-10-29T17:15:00+00:00,1.3055716688056684,0.6678457562052629
2025-10-29T17:30:00+00:00,1.4544594067481218,0.7344641755027631
2025-10-29T17:45:00+00:00,1.4469980205518271,0.7294807524459704
2025-10-29T18:00:00+00:00,1.5586410190838387,0.7973811935764253
2025-10-29T18:15:00+00:00,1.5673095177207077,0.7985883612150758
2025-10-29T18:30:00+00:00,2.1110731235978006,1.1058528672591936
2025-10-29T18:45:00+00:00,2.2931393290551023,1.185881640924188
2025-10-29T19:00:00+00:00,2.270057948408309,1.1653274889159697
2025-10-29T19:15:00+00:00,2.213625237807715,1.1413380963174606
2025-10-29T19:30:00+00:00,2.2533662922500217,1.1741786734667405
2025-10-29T19:45:00+00:00,2.219554414232161,1.1522969651293535
2025-10-29T20:00:00+00:00,2.1867290989298653,1.1324335054012769
2025-10-29T20:15:00+00:00,2.224819877577732,1.1391223580859822
2025-10-29T20:30:00+00:00,2.1444756006078936,1.0974236736133738
2025-10-29T20:45:00+00:00,2.040584486278758,1.043884022037425
2025-10-29T21:00:00+00:00,1.941971308687418,0.994811387063889
2025-10-29T21:15:00+00:00,1.8575447866383161,0.9497621365366172
2025-10-29T21:30:00+00:00,1.8284344447355783,0.9340184127173979
2025-10-29T21:45:00+00:00,1.7585462701116081,0.8974006277360728
2025-10-29T22:00:00+00:00,1.6750786793893506,0.8550245926136238
2025-10-29T22:15:00+00:00,1.6132873451472542,0.8245782495002577
2025-10-29T22:30:00+00:00,1.5480525347795946,0.7917212370375873
2025-10-29T22:45:00+00:00,1.4810487822953389,0.7583843424114594
2025-10-29T23:00:00+00:00,1.4645452978456717,0.7528634646818854
2025-10-29T23:15:00+00:00,1.4249349194281233,0.7323131459698444
2025-10-29T23:30:00+00:00,1.466725282326114,0.756511905470453
2025-10-29T23:45:00+00:00,1.4276734764456764,0.7366356103635914
2025-10-30T00:00:00+00:00,1.4599825138424136,0.7556454188926109
2025-10-30T00:15:00+00:00,1.4285551914250991,0.7363686553737625
2025-10-30T00:30:00+00:00,1.4293726777518774,0.7375504013167581
2025-10-30T00:45:00+00:00,1.4187032007695985,0.7291104947937087
2025-10-30T01:00:00+00:00,1.4087958292860558,0.7256223689343578
2025-10-30T01:15:00+00:00,1.3974532700513376,0.7211173280619937
2025-10-30T01:30:00+00:00,1.3647780364762419,0.7024799446552614
2025-10-30T01:45:00+00:00,1.3951510338707955,0.7139243853601451
2025-10-30T02:00:00+00:00,1.359783102880025,0.6940856020009315
2025-10-30T02:15:00+00:00,1.3326557383885957,0.6769560796447199
2025-10-30T02:30:00+00:00,1.2903231856465538,0.6548201906351452
2025-10-30T02:45:00+00:00,1.3010143866717996,0.6568125942406096
2025-10-30T03:00:00+00:00,1.277370501909528,0.6470319632810901
2025-10-30T03:15:00+00:00,1.2382726089159917,0.627068723814246
2025-10-30T03:30:00+00:00,1.2176817082791362,0.6184578740815361
2025-10-30T03:45:00+00:00,1.1742758719734847,0.5960488665415384
2025-10-30T04:00:00+00:00,1.3303990239753796,0.6856313254872086
2025-10-30T04:15:00+00:00,1.5082276651199948,0.7876273774714057
2025-10-30T04:30:00+00:00,1.6983542604685657,0.8813005347250094
2025-10-30T04:45:00+00:00,1.7220432418636682,0.8982542600092162
2025-10-30T05:00:00+00:00,1.6918972960162642,0.879044680218353
2025-10-30T05:15:00+00:00,1.6539046320151023,0.8597518490487615
2025-10-30T05:30:00+00:00,1.7514828725854528,0.8989800711314749
2025-10-30T05:45:00+00:00,1.6992340959722048,0.871089401738968
2025-10-30T06:00:00+00:00,1.654288803402761,0.8510153832001446
2025-10-30T06:15:00+00:00,1.6196967460168488,0.8354981667269414
2025-10-30T06:30:00+00:00,1.6147184070156462,0.8280182590716609
2025-10-30T06:45:00+00:00,1.5750956636573838,0.8115284989733546
2025-10-30T07:00:00+00:00,1.5804459733961427,0.8098621436823686
2025-10-30T07:15:00+00:00,1.5375569752964175,0.7855901161334649
2025-10-30T07:30:00+00:00,1.472731477060961,0.751623699633031
2025-10-30T07:45:00+00:00,1.4175363715566078,0.7243785433883223
2025-10-30T08:00:00+00:00,1.3998552021597084,0.7173594353590799
2025-10-30T08:15:00+00:00,1.354865544862587,0.6959091606464569
2025-10-30T08:30:00+00:00,1.3388037202295446,0.684529972507181
2025-10-30T08:45:00+00:00,1.2788891687845771,0.6549002298159449
2025-10-30T09:00:00+00:00,1.296111371014251,0.6683053372250443
2025-10-30T09:15:00+00:00,1.3185319873703747,0.6825052991202312
2025-10-30T09:30:00+00:00,1.314351131129633,0.6826379615298811
2025-10-30T09:45:00+00:00,1.265468907477516,0.6582070672409841
