timestamp,atr_14,volatility_percent
2025-10-27T17:00:00+00:00,1.2571428571428587,0.6202293438960278
2025-10-27T17:15:00+00:00,1.2702040816326543,0.6290941912895124
2025-10-27T17:30:00+00:00,1.2630466472303208,0.6238807840110254
2025-10-27T17:45:00+00:00,1.2142576009995845,0.6006418683219156
2025-10-27T18:00:00+00:00,1.2089534866424703,0.5959252164649629
2025-10-27T18:15:00+00:00,1.2583139518822943,0.62481451506147
2025-10-27T18:30:00+00:00,1.226291526747845,0.6074358662313478
2025-10-27T18:45:00+00:00,1.190842131980143,0.5908420401786866
2025-10-27T19:00:00+00:00,1.2064962654101326,0.5989655291714902
2025-10-27T19:15:00+00:00,1.186032246452267,0.5911834545171304
2025-10-27T19:30:00+00:00,1.1756013717056781,0.5878300773567069
2025-10-27T19:45:00+00:00,1.143058416583844,0.5717579114565047
2025-10-27T20:00:00+00:00,1.1199828153992832,0.5611136349695808
2025-10-27T20:15:00+00:00,1.1271269000136201,0.5661393842049426
2025-10-27T20:30:00+00:00,1.1023321214412187,0.5532962512880685
2025-10-27T20:45:00+00:00,1.0843083984811313,0.545893570196411
2025-10-27T21:00:00+00:00,1.056857798589621,0.5319932540972622
2025-10-27T21:15:00+00:00,1.1013679558332201,0.5564150529621199
2025-10-27T21:30:00+00:00,1.0926988161308484,0.5501454114041125
2025-10-27T21:45:00+00:00,1.076791757835786,0.5420820367679148
2025-10-27T22:00:00+00:00,1.0691637751332297,0.5384587908608127
2025-10-27T22:15:00+00:00,1.0749377911951423,0.5405772145814144
2025-10-27T22:30:00+00:00,1.0702993775383478,0.5405552411809837
2025-10-27T22:45:00+00:00,1.0481351362856102,0.5288003311062056
2025-10-27T23:00:00+00:00,1.0454111979794967,0.5281721810637582
2025-10-27T23:15:00+00:00,1.0364532552666765,0.5228802619648252
2025-10-27T23:30:00+00:00,1.0117065941761996,0.5095988486254972
2025-10-27T23:45:00+00:00,0.9658704088779,0.4863150943446452
2025-10-28T00:00:00+00:00,0.9740225225294795,0.48906533567457294
2025-10-28T00:15:00+00:00,0.9901637709202322,0.49565188512801334
2025-10-28T00:30:00+00:00,0.9830092158545024,0.4922183244977729
2025-10-28T00:45:00+00:00,0.9856514147220387,0.4937885951215062
2025-10-28T01:00:00+00:00,0.9788191708133206,0.48896951284509965
2025-10-28T01:15:00+00:00,0.9424749443266548,0.47046121116490525
2025-10-28T01:30:00+00:00,1.0094410197318935,0.5007893137529859
2025-10-28T01:45:00+00:00,0.9944809468938999,0.49410291990554966
2025-10-28T02:00:00+00:00,1.0127323078300499,0.5042232052925316
2025-10-28T02:15:00+00:00,1.0082514286993312,0.5023173718111454
2025-10-28T02:30:00+00:00,0.9812334695065215,0.4882487284204217
2025-10-28T02:45:00+00:00,1.0332882216846255,0.5149704568575257
2025-10-28T03:00:00+00:00,1.1116247772785806,0.5562017298501853
2025-10-28T03:15:00+00:00,1.1500801503301088,0.5707593798164312
2025-10-28T03:30:00+00:00,1.139360139592244,0.5667048692326505
2025-10-28T03:45:00+00:00,1.104405843907084,0.5489094651625667
2025-10-28T04:00:00+00:00,1.1019482836280061,0.5471169671952764
2025-10-28T04:15:00+00:00,1.0818091205117195,0.5379458580366582
2025-10-28T04:30:00+00:00,1.0502513261894548,0.5219158804300824
2025-10-28T04:45:00+00:00,1.0552333743187798,0.524965610824725
2025-10-28T05:00:00+00:00,1.0477167047245806,0.5225519724312122
2025-10-28T05:15:00+00:00,1.026451225815682,0.512124545135799
2025-10-28T05:30:00+00:00,1.0395618525431338,0.5214234100131082
2025-10-28T05:45:00+00:00,1.03673600593291,0.5219695931592538
2025-10-28T06:00:00+00:00,1.0205405769377023,0.512396734918764
2025-10-28T06:15:00+00:00,0.9883591071564374,0.4969875331404623
2025-10-28T06:30:00+00:00,1.0056191709309787,0.5031617987245965
2025-10-28T06:45:00+00:00,1.0216463730073386,0.5087880343662045
2025-10-28T07:00:00+00:00,1.082957346363957,0.5355872138298502
2025-10-28T07:15:00+00:00,1.0663175359093902,0.5268887913377756
2025-10-28T07:30:00+00:00,1.0358662833444328,0.5113368957174611
2025-10-28T07:45:00+00:00,1.037590120248402,0.5130235452402482
2025-10-28T08:00:00+00:00,1.0227622545163741,0.5065185491860015
2025-10-28T08:15:00+00:00,1.0054220934794904,0.4968727914403215
2025-10-28T08:30:00+00:00,1.0471776582309558,0.5147100802314848
2025-10-28T08:45:00+00:00,1.0195221112144588,0.5015111964260214
2025-10-28T09:00:00+00:00,1.0045562461277098,0.49492843579233864
2025-10-28T09:15:00+00:00,1.066373657118588,0.5293227723213482
2025-10-28T09:30:00+00:00,1.0423469673244024,0.5158345955977643
2025-10-28T09:45:00+00:00,1.010036469658374,0.5002904897015078
2025-10-28T10:00:00+00:00,1.0228910075399185,0.5085973585620119
2025-10-28T10:15:00+00:00,0.9898273641442101,0.4923779357032334
2025-10-28T10:30:00+00:00,1.0126968381339096,0.5062724781952256
2025-10-28T10:45:00+00:00,0.9703613496957744,0.48472019066675376
